seq,fid,cam,tid,layer,gt_id,want,chef,matched,actual_top,n_pending,want_pending,want_score,want_dt,new_choice
seq_025,3250,camera_5,62,L1_ghost,,,46,True,,3,False,,,
seq_025,3255,camera_2,30,L2_not_in_candidates,2,57,4,True,2.42,4,False,,,4
seq_025,3285,camera_1,24,L2_not_in_candidates,2,4,59,False,-1.7363,3,False,,,57
seq_025,3305,camera_4,15,OK,12,4,4,True,2.42,0,False,,,
seq_025,3335,camera_2,31,OK,9,4,4,True,3.8063,4,True,-0.063,0.333,
seq_025,3335,camera_2,32,L1_ghost,,,4,True,,4,False,,,
seq_025,3335,camera_4,16,L3_not_top1,10,46,4,True,2.7076,0,False,,,
seq_025,3340,camera_5,63,L2_not_in_candidates,2,59,4,True,3.1131,6,False,,,
seq_025,3345,camera_6,27,OK,6,46,46,True,1.7268,0,False,,,
seq_025,3355,camera_5,64,L3_not_top1,7,4,46,True,3.8063,6,True,0.361,2.667,
seq_025,3355,camera_5,65,L3_not_top1,10,4,46,True,3.8063,6,True,3.049,0.5,
seq_025,3370,camera_5,66,L1_ghost,,,46,True,,6,False,,,
seq_025,3415,camera_6,28,L1_ghost,,,60,False,,0,False,,,
seq_025,3430,camera_7,18,L2_not_in_candidates,6,46,61,False,-2.5218,0,False,,,
seq_025,3450,camera_5,67,L1_ghost,,,60,True,,3,False,,,
seq_025,3475,camera_2,33,OK,12,4,4,True,3.1131,5,True,1.734,1.667,
seq_025,3525,camera_5,68,L1_ghost,,,4,True,,2,False,,,
seq_025,3530,camera_3,30,OK,12,4,4,True,3.8063,1,True,-1.237,1.333,
seq_025,3540,camera_6,29,L3_not_top1,14,4,60,True,1.7268,2,False,,,
seq_025,3565,camera_5,69,L1_ghost,,,4,True,,3,False,,,46
seq_025,3570,camera_5,70,L1_ghost,,,4,True,,3,False,,,46
seq_025,3570,camera_5,71,L1_ghost,,,4,True,,3,False,,,46
seq_025,3585,camera_4,17,OK,2,4,4,True,3.8063,1,True,-1.417,4.333,
seq_025,3595,camera_3,31,OK,9,4,4,True,3.8063,1,True,0.018,3.5,
seq_025,3610,camera_4,18,OK,2,4,4,True,3.8063,0,False,,,
seq_025,3625,camera_7,19,L2_not_in_candidates,14,60,62,False,-2.6543,0,False,,,
seq_025,3630,camera_2,34,OK,9,4,4,True,3.1131,1,True,1.322,2.0,
seq_025,3640,camera_1,25,L2_not_in_candidates,7,46,63,False,-1.6888,1,False,,,
seq_025,3645,camera_1,26,L2_not_in_candidates,9,4,64,False,-1.572,1,False,,,
seq_025,3650,camera_2,35,L2_not_in_candidates,9,64,4,True,3.1131,1,False,,,
seq_025,3675,camera_4,19,OK,12,4,4,True,2.7076,1,True,-1.834,0.5,
seq_025,3710,camera_5,72,L1_ghost,,,60,True,,5,False,,,
seq_025,3715,camera_5,73,L1_ghost,,,60,True,,5,False,,,
seq_025,3755,camera_1,27,L2_not_in_candidates,12,4,65,False,-1.5372,1,False,,,64
seq_025,3775,camera_4,20,OK,9,4,4,True,2.7076,2,True,1.247,2.0,
seq_025,3830,camera_6,30,L2_not_in_candidates,14,62,60,True,2.0145,0,False,,,
seq_025,3835,camera_6,31,L1_ghost,,,60,True,,0,False,,,
seq_025,3840,camera_3,32,OK,2,4,4,True,2.7076,1,True,-0.487,2.333,
seq_025,3870,camera_2,36,OK,2,4,4,True,2.7076,1,True,-0.329,3.833,
seq_025,3875,camera_5,74,L1_ghost,,,60,True,,2,False,,,
seq_025,3890,camera_4,21,L3_not_top1,10,46,4,True,2.7076,2,False,,,
seq_025,3895,camera_1,28,L2_not_in_candidates,2,4,66,False,-3.8665,3,False,,,
seq_025,3930,camera_2,37,L1_ghost,,,4,True,,0,False,,,
seq_025,3955,camera_5,75,OK,14,60,60,True,3.1131,2,True,0.868,1.167,
seq_025,3995,camera_3,33,OK,10,4,4,True,3.1131,1,True,-1.127,1.0,
seq_025,4000,camera_2,38,L3_not_top1,14,60,4,True,3.1131,2,False,,,
seq_025,4000,camera_3,34,L2_not_in_candidates,2,66,4,True,3.1131,1,False,,,
seq_025,4010,camera_1,29,L3_not_top1,12,65,67,False,-1.7372,0,False,,,
seq_025,4015,camera_5,76,L1_ghost,,,60,True,,5,False,,,4
seq_025,4020,camera_2,39,OK,10,4,4,True,3.8063,3,True,3.148,0.667,
seq_025,4025,camera_1,30,L2_not_in_candidates,14,4,68,False,-2.0639,0,False,,,
seq_025,4035,camera_3,35,L2_not_in_candidates,14,68,4,True,3.8063,2,False,,,
seq_025,4035,camera_6,32,L2_not_in_candidates,6,61,60,True,1.7268,1,False,,,
seq_025,4040,camera_6,33,L1_ghost,,,60,True,,1,False,,,
seq_025,4050,camera_1,31,L2_not_in_candidates,10,4,69,False,-2.4657,0,False,,,
seq_025,4105,camera_1,32,L4_below_threshold,7,63,70,False,-2.8432,2,False,,,
seq_025,4110,camera_1,33,L2_not_in_candidates,10,69,71,False,-3.1911,2,True,1.757,1.667,69
seq_025,4150,camera_3,36,L1_ghost,,,4,True,,2,False,,,
seq_025,4150,camera_5,77,L3_not_top1,6,60,4,True,3.8063,3,True,-0.801,4.833,
seq_025,4150,camera_5,78,OK,14,4,4,True,3.8063,3,False,,,
seq_025,4165,camera_5,79,L1_ghost,,,4,True,,2,False,,,
seq_025,4185,camera_2,40,L2_not_in_candidates,12,67,4,True,3.8063,1,False,,,
seq_025,4190,camera_2,41,OK,6,4,4,True,3.8063,1,True,-0.581,4.0,
seq_025,4215,camera_1,34,L2_not_in_candidates,6,4,72,False,-0.9046,1,False,,,
seq_025,4255,camera_5,80,L2_not_in_candidates,10,71,60,True,3.8063,4,False,,,
seq_025,4255,camera_5,81,L1_ghost,,,60,True,,4,False,,,60
seq_025,4260,camera_4,22,L2_not_in_candidates,6,72,4,True,2.7076,1,False,,,
seq_025,4265,camera_5,82,L1_ghost,,,4,True,,3,False,,,
seq_025,4310,camera_5,83,OK,12,4,4,True,3.1131,3,True,-0.148,3.833,
seq_025,4315,camera_5,84,L1_ghost,,,4,True,,4,False,,,
seq_025,4325,camera_5,85,OK,6,4,4,True,3.8063,4,True,-0.436,4.333,
seq_025,4365,camera_6,34,OK,10,60,60,True,1.8603,0,False,,,
seq_025,4385,camera_5,86,L1_ghost,,,60,True,,3,False,,,4
seq_025,4400,camera_3,37,OK,6,4,4,True,3.8063,2,True,-0.315,4.167,
seq_025,4415,camera_5,87,L1_ghost,,,60,True,,4,False,,,
seq_025,4415,camera_6,35,L1_ghost,,,73,False,,0,False,,,
seq_025,4435,camera_5,88,OK,9,4,4,True,3.8063,5,True,3.08,0.833,
seq_025,4440,camera_7,20,L2_not_in_candidates,10,60,74,False,-2.7807,0,False,,,
seq_025,4450,camera_4,23,OK,6,4,4,True,3.8063,1,True,0.847,2.333,
seq_025,4505,camera_5,89,OK,6,4,4,True,3.8063,5,True,-0.206,3.167,
seq_025,4545,camera_3,38,L2_not_in_candidates,7,70,4,True,3.8063,1,False,,,
seq_025,4595,camera_2,42,OK,7,4,4,True,3.8063,0,False,,,
seq_025,4605,camera_1,35,L2_not_in_candidates,2,4,75,False,-2.5628,0,False,,,
seq_025,4645,camera_5,90,L1_ghost,,,4,True,,2,False,,,
seq_025,4645,camera_6,36,L2_not_in_candidates,10,74,60,True,2.0145,0,False,,,
seq_025,4655,camera_6,37,L1_ghost,,,60,True,,0,False,,,
seq_025,4665,camera_4,24,OK,7,4,4,True,3.8063,1,True,-0.772,5.0,
seq_025,4675,camera_3,39,L2_not_in_candidates,2,75,4,True,3.8063,1,False,,,
seq_025,4680,camera_5,91,L1_ghost,,,4,True,,1,False,,,
seq_025,4715,camera_5,92,OK,7,4,4,True,3.8063,1,True,-0.957,0.5,
seq_025,4720,camera_2,43,OK,2,4,4,True,3.8063,1,True,0.693,2.5,
seq_025,4735,camera_2,44,OK,7,4,4,True,3.8063,1,True,-0.027,3.0,
seq_025,4745,camera_4,25,OK,6,4,4,True,2.7076,1,True,3.045,0.833,4
seq_025,4775,camera_2,45,OK,6,4,4,True,3.1131,2,True,2.504,1.167,
seq_025,4775,camera_5,93,L3_not_top1,14,4,60,True,3.1131,2,True,1.218,1.167,
seq_025,4785,camera_5,94,OK,10,60,60,True,3.1131,3,False,,,
seq_025,4810,camera_5,95,L3_not_top1,2,4,60,True,3.1131,3,True,2.107,1.167,
seq_025,4815,camera_5,96,L1_ghost,,,60,True,,3,False,,,
seq_025,4820,camera_6,38,L3_not_top1,7,4,76,False,1.5037,2,False,,,
seq_025,4860,camera_4,26,L3_not_top1,2,60,4,True,3.1131,2,False,,,
seq_025,4860,camera_6,39,L2_not_in_candidates,7,76,77,False,1.609,1,False,,,
seq_025,4870,camera_5,97,L1_ghost,,,4,True,,4,False,,,
seq_025,4870,camera_6,40,L3_not_top1,6,4,78,False,1.5037,1,False,,,
seq_025,4885,camera_7,21,L2_not_in_candidates,7,77,79,False,-2.1909,0,False,,,
seq_025,4940,camera_7,22,L2_not_in_candidates,7,79,80,False,-3.3024,1,True,2.026,0.5,79
seq_025,4950,camera_7,23,L2_not_in_candidates,6,78,81,False,-3.1915,1,False,,,79
seq_025,4990,camera_5,98,OK,12,4,4,True,3.8063,4,True,2.228,0.833,
seq_025,5010,camera_5,99,L1_ghost,,,4,True,,5,False,,,60
seq_025,5025,camera_4,27,L3_not_top1,14,60,4,True,3.8063,1,False,,,
seq_025,5050,camera_2,46,OK,14,4,4,True,3.8063,0,False,,,
seq_025,5050,camera_5,100,L1_ghost,,,4,True,,4,False,,,
seq_025,5055,camera_1,36,L2_not_in_candidates,14,4,82,False,-1.4002,0,False,,,
seq_025,5060,camera_6,41,L1_ghost,,,83,False,,1,False,,,
seq_025,5070,camera_5,101,L1_ghost,,,4,True,,4,False,,,
seq_025,5070,camera_5,102,L1_ghost,,,4,True,,4,False,,,4
seq_025,5080,camera_5,103,L1_ghost,,,4,True,,4,False,,,4
seq_025,5085,camera_7,24,L2_not_in_candidates,6,81,84,False,-1.0334,2,True,-1.48,1.333,
seq_025,5145,camera_6,42,L2_not_in_candidates,14,82,85,False,1.609,2,False,,,
seq_025,5155,camera_5,104,L2_not_in_candidates,7,80,4,True,3.8063,4,False,,,
seq_025,5190,camera_2,47,OK,7,4,4,True,3.8063,1,True,-0.401,4.333,
seq_025,5190,camera_5,105,L1_ghost,,,4,True,,5,False,,,4
seq_025,5195,camera_1,37,L2_not_in_candidates,7,4,86,False,-2.5418,1,False,,,
seq_025,5195,camera_6,43,L2_not_in_candidates,6,84,87,False,1.5037,2,False,,,
seq_025,5215,camera_6,44,L1_ghost,,,88,False,,2,False,,,
seq_025,5220,camera_3,40,L2_not_in_candidates,7,86,4,True,3.8063,0,False,,,
seq_025,5230,camera_7,25,L2_not_in_candidates,14,85,89,False,-1.2778,1,False,,,84
seq_025,5235,camera_5,106,OK,2,4,4,True,3.8063,5,True,1.601,1.667,
seq_025,5245,camera_5,107,L1_ghost,,,4,True,,5,False,,,
seq_025,5250,camera_5,108,L1_ghost,,,4,True,,5,False,,,
seq_025,5270,camera_4,28,OK,7,4,4,True,3.8063,0,False,,,
seq_025,5290,camera_4,29,OK,12,4,4,True,3.8063,1,True,2.959,0.5,
seq_025,5295,camera_2,48,OK,7,4,4,True,3.1131,1,True,1.33,2.0,
seq_025,5310,camera_1,38,L2_not_in_candidates,7,4,90,False,-2.2975,1,False,,,
seq_025,5325,camera_2,49,OK,12,4,4,True,3.1131,1,True,0.04,3.0,
seq_025,5335,camera_1,39,L2_not_in_candidates,12,4,91,False,-2.6601,1,False,,,
seq_025,5335,camera_5,109,L2_not_in_candidates,10,60,4,True,3.1131,5,True,0.402,2.667,4
seq_025,5340,camera_4,30,OK,9,4,4,True,3.1131,2,True,2.476,1.167,
seq_025,5345,camera_5,110,L1_ghost,,,4,True,,3,False,,,
seq_025,5365,camera_5,111,L3_not_top1,6,87,4,True,3.1131,7,False,,,
seq_025,5380,camera_3,41,L2_not_in_candidates,12,91,4,True,2.7076,1,False,,,
seq_025,5410,camera_1,40,L2_not_in_candidates,6,4,92,False,-1.2865,2,False,,,91
seq_025,5410,camera_3,42,L1_ghost,,,4,True,,1,False,,,
seq_025,5410,camera_5,112,L3_not_top1,10,4,87,True,3.8063,5,True,2.101,0.667,
seq_025,5415,camera_2,50,L2_not_in_candidates,6,92,4,True,2.7076,0,False,,,
seq_025,5425,camera_5,113,L1_ghost,,,87,True,,6,False,,,4
seq_025,5440,camera_4,31,OK,12,4,4,True,2.7076,1,True,-0.508,4.5,
seq_025,5440,camera_4,32,OK,6,4,4,True,2.7076,1,True,-0.53,4.5,
seq_025,5440,camera_5,114,L1_ghost,,,87,True,,6,False,,,4
seq_025,5450,camera_1,41,L2_not_in_candidates,7,90,93,False,-1.9435,3,True,-0.065,3.667,92
seq_025,5450,camera_2,51,OK,9,4,4,True,2.42,2,True,3.319,0.667,4
seq_025,5470,camera_2,52,L1_ghost,,,4,True,,2,False,,,4
seq_025,5480,camera_6,45,L2_not_in_candidates,14,89,94,False,1.3213,0,False,,,
seq_025,5485,camera_6,46,L1_ghost,,,95,False,,0,False,,,
seq_025,5515,camera_1,42,L2_not_in_candidates,9,4,96,False,-1.1062,3,False,,,93
seq_025,5515,camera_1,43,L2_not_in_candidates,7,93,97,False,-1.075,3,True,2.494,1.167,93
seq_025,5535,camera_5,115,L2_not_in_candidates,10,87,95,True,3.1131,3,True,2.303,1.167,4
seq_025,5540,camera_3,43,L2_not_in_candidates,9,96,4,True,2.7076,1,False,,,
seq_025,5545,camera_3,44,OK,9,4,4,True,2.7076,1,True,-0.476,4.333,
seq_025,5545,camera_4,33,OK,2,4,4,True,2.1968,2,True,0.889,2.333,
seq_025,5550,camera_5,116,L1_ghost,,,95,True,,2,False,,,4
seq_025,5610,camera_5,117,L3_not_top1,14,94,95,True,3.1131,4,False,,,
seq_025,5620,camera_5,118,L1_ghost,,,95,True,,4,False,,,
seq_025,5630,camera_4,34,OK,2,4,4,True,3.1131,0,False,,,
seq_025,5675,camera_5,119,L3_not_top1,12,4,94,True,3.8063,3,True,1.887,0.167,
seq_025,5700,camera_4,35,OK,6,4,4,True,3.1131,0,False,,,
seq_025,5720,camera_3,45,OK,2,4,4,True,3.8063,3,True,-0.034,3.5,
seq_025,5720,camera_5,120,L2_not_in_candidates,7,97,94,True,3.8063,3,False,,,
seq_025,5735,camera_2,53,OK,2,4,4,True,2.42,0,False,,,
seq_025,5745,camera_1,44,L2_not_in_candidates,2,4,98,False,-1.1798,1,False,,,97
seq_025,5755,camera_5,121,L2_not_in_candidates,2,98,4,True,3.1131,5,False,,,4
seq_025,5770,camera_4,36,L3_not_top1,7,94,4,True,3.1131,3,False,,,4
seq_025,5800,camera_5,122,L1_ghost,,,4,True,,6,False,,,
seq_025,5810,camera_6,47,L4_below_threshold,10,95,99,False,1.3213,0,False,,,
seq_025,5840,camera_2,54,OK,7,4,4,True,3.1131,1,True,4.599,0.167,4
seq_025,5870,camera_3,46,OK,2,4,4,True,2.7076,2,True,1.236,2.0,
seq_025,5890,camera_2,55,OK,7,4,4,True,2.7076,2,True,1.194,1.333,
seq_025,5890,camera_6,48,L1_ghost,,,100,False,,0,False,,,
seq_025,5900,camera_5,123,L1_ghost,,,100,True,,6,False,,,
seq_025,5900,camera_7,26,L2_not_in_candidates,10,99,101,False,-2.5846,0,False,,,
seq_025,5905,camera_1,45,L2_not_in_candidates,7,4,102,False,-1.1046,0,False,,,
seq_025,5910,camera_3,47,L3_not_top1,14,95,4,True,2.7076,2,False,,,
seq_025,5945,camera_1,46,L1_ghost,,,103,False,,0,False,,,
seq_025,5945,camera_4,37,OK,6,4,4,True,2.42,1,True,0.318,2.833,
seq_025,5955,camera_6,49,L3_not_top1,12,94,104,False,1.609,2,False,,,
seq_025,5960,camera_5,124,L1_ghost,,,4,True,,5,False,,,
seq_025,5970,camera_5,125,L2_not_in_candidates,7,102,4,True,3.1131,5,False,,,
seq_025,5995,camera_1,47,L2_not_in_candidates,2,4,105,False,-2.6543,2,False,,,102
seq_025,5995,camera_5,126,OK,14,4,4,True,3.1131,6,True,1.076,0.667,
seq_025,5995,camera_5,127,L1_ghost,,,4,True,,6,False,,,4
seq_025,5995,camera_6,50,L1_ghost,,,106,False,,2,False,,,
seq_025,6020,camera_4,38,OK,6,4,4,True,3.1131,1,True,1.544,1.833,
seq_025,6030,camera_7,27,L2_not_in_candidates,12,104,107,False,-2.6305,0,False,,,
seq_025,6060,camera_5,128,L1_ghost,,,4,True,,6,False,,,4
seq_025,6065,camera_1,48,L2_not_in_candidates,6,4,108,False,-2.5418,3,False,,,
seq_025,6075,camera_3,48,OK,9,4,4,True,3.1131,0,False,,,
seq_025,6090,camera_2,56,L2_not_in_candidates,2,105,4,True,3.1131,3,False,,,4
seq_025,6125,camera_5,129,L1_ghost,,,4,True,,5,False,,,
seq_025,6135,camera_1,49,L2_not_in_candidates,9,4,109,False,-0.8686,2,False,,,98
seq_025,6160,camera_6,51,L2_not_in_candidates,6,108,110,False,1.609,2,False,,,
seq_025,6165,camera_3,49,OK,7,4,4,True,3.8063,1,True,0.309,0.667,
seq_025,6170,camera_1,50,L2_not_in_candidates,7,4,111,False,-1.4504,3,False,,,
seq_025,6185,camera_3,50,L2_not_in_candidates,9,109,4,True,3.8063,1,False,,,
seq_025,6190,camera_5,130,L1_ghost,,,4,True,,4,False,,,4
seq_025,6215,camera_1,51,L2_not_in_candidates,14,4,112,False,-2.1853,4,False,,,
seq_025,6215,camera_1,52,L2_not_in_candidates,9,4,113,False,-2.2268,4,False,,,
seq_025,6245,camera_4,39,L2_not_in_candidates,14,112,4,True,2.7076,0,False,,,
seq_025,6260,camera_7,28,L1_ghost,,,114,False,,0,False,,,
seq_025,6265,camera_6,52,L1_ghost,,,4,True,,0,False,,,
seq_025,6275,camera_2,57,OK,14,4,4,True,3.8063,1,True,-1.092,5.0,
seq_025,6290,camera_6,53,L2_not_in_candidates,12,107,4,True,2.1968,0,False,,,
seq_025,6325,camera_1,53,L2_not_in_candidates,7,111,115,False,-1.1621,1,True,-0.769,5.0,
seq_025,6335,camera_2,58,L2_not_in_candidates,9,113,4,True,3.8063,0,False,,,
seq_025,6340,camera_1,54,L1_ghost,,,116,False,,1,False,,,
seq_025,6395,camera_1,55,L1_ghost,,,117,False,,2,False,,,
seq_025,6400,camera_5,131,OK,2,4,4,True,3.8063,1,True,0.184,3.167,
seq_025,6420,camera_5,132,L3_not_top1,9,4,110,True,2.7076,1,True,-0.149,3.833,
seq_025,6440,camera_5,133,L3_not_top1,12,4,110,True,2.7076,1,True,-0.639,4.5,
seq_025,6455,camera_4,40,L2_not_in_candidates,7,115,4,True,2.7076,0,False,,,
seq_025,6455,camera_5,134,L1_ghost,,,4,True,,1,False,,,
seq_025,6465,camera_5,135,OK,7,4,4,True,3.8063,0,False,,,
seq_025,6490,camera_6,54,OK,6,110,110,True,2.1968,1,False,,,
seq_025,6500,camera_6,55,L1_ghost,,,110,True,,1,False,,,
seq_025,6505,camera_2,59,OK,2,4,4,True,3.8063,3,True,2.915,0.5,
seq_025,6505,camera_5,136,L1_ghost,,,4,True,,0,False,,,
seq_025,6520,camera_4,41,OK,2,4,4,True,2.7076,1,True,1.53,1.833,
seq_025,6560,camera_4,42,L3_not_top1,12,110,4,True,3.1131,1,False,,,
seq_025,6595,camera_5,137,L3_not_top1,6,110,4,True,3.8063,2,True,1.933,1.333,
seq_025,6600,camera_6,56,OK,9,110,110,True,1.8603,2,True,1.384,1.333,
seq_025,6605,camera_3,51,OK,2,4,4,True,2.7076,0,False,,,
seq_025,6605,camera_5,138,L1_ghost,,,4,True,,2,False,,,
seq_025,6610,camera_5,139,L1_ghost,,,4,True,,2,False,,,
seq_025,6610,camera_5,140,L1_ghost,,,4,True,,2,False,,,
seq_025,6620,camera_2,60,OK,2,4,4,True,3.1131,3,True,0.352,2.667,
seq_025,6625,camera_6,57,L1_ghost,,,118,False,,2,False,,,
seq_025,6635,camera_1,56,L2_not_in_candidates,6,4,119,False,-1.569,2,False,,,
seq_025,6640,camera_1,57,L2_not_in_candidates,2,4,120,False,-1.6686,2,False,,,
seq_025,6640,camera_6,58,L1_ghost,,,121,False,,1,False,,,
seq_025,6660,camera_5,141,L1_ghost,,,4,True,,7,False,,,4
seq_025,6660,camera_7,29,L2_not_in_candidates,10,101,122,False,-1.0006,0,False,,,
seq_025,6665,camera_1,58,L2_not_in_candidates,14,4,123,False,-2.0799,3,False,,,119
seq_025,6680,camera_2,61,L2_not_in_candidates,14,123,4,True,3.1131,1,False,,,
seq_025,6685,camera_3,52,L1_ghost,,,4,True,,0,False,,,
seq_025,6685,camera_5,142,OK,7,4,4,True,3.1131,6,True,2.24,1.333,
seq_025,6685,camera_5,143,L1_ghost,,,4,True,,6,False,,,4
seq_025,6705,camera_4,43,L2_not_in_candidates,6,119,4,True,2.7076,2,False,,,
seq_025,6720,camera_5,144,L2_not_in_candidates,2,120,4,True,2.7076,6,False,,,
seq_025,6740,camera_5,145,L1_ghost,,,4,True,,7,False,,,
seq_025,6770,camera_5,146,L1_ghost,,,4,True,,10,False,,,110
seq_025,6780,camera_5,147,OK,14,4,4,True,3.8063,10,True,2.555,0.667,
seq_025,6815,camera_6,59,L3_not_top1,2,4,124,False,1.4084,0,False,,,
seq_025,6830,camera_4,44,OK,14,4,4,True,2.7076,1,True,-0.014,2.0,
seq_025,6845,camera_3,53,OK,6,4,4,True,3.1131,2,True,-0.373,3.167,
seq_025,6855,camera_6,60,L1_ghost,,,125,False,,0,False,,,
seq_025,6860,camera_5,148,L1_ghost,,,125,True,,6,False,,,
seq_025,6880,camera_7,30,L2_not_in_candidates,2,124,126,False,-2.5846,1,False,,,
seq_025,6895,camera_2,62,OK,7,4,4,True,3.1131,1,True,0.548,2.667,
seq_025,6900,camera_1,59,L2_not_in_candidates,6,4,127,False,-1.3188,1,False,,,
seq_025,6915,camera_4,45,L2_not_in_candidates,6,127,4,True,3.8063,2,False,,,
seq_025,6925,camera_7,31,L1_ghost,,,128,False,,1,False,,,
seq_025,6950,camera_2,63,OK,6,4,4,True,3.8063,1,True,-0.66,4.5,
seq_025,6950,camera_3,54,OK,7,4,4,True,3.1131,0,False,,,
seq_025,6955,camera_5,149,L1_ghost,,,125,True,,4,False,,,
seq_025,6975,camera_6,61,L2_not_in_candidates,2,126,125,True,2.0145,2,False,,,
seq_025,6980,camera_1,60,L2_not_in_candidates,7,4,129,False,-1.0892,0,False,,,
seq_025,6985,camera_2,64,L2_not_in_candidates,7,129,4,True,3.1131,0,False,,,
seq_025,7005,camera_5,150,L1_ghost,,,4,True,,3,False,,,
seq_025,7005,camera_7,32,L2_not_in_candidates,2,125,130,False,-2.6072,2,False,,,
seq_025,7010,camera_5,151,OK,12,4,4,True,3.1131,3,True,-0.497,3.667,
seq_025,7025,camera_5,152,L1_ghost,,,4,True,,3,False,,,
seq_025,7060,camera_2,65,OK,7,4,4,True,3.1131,1,True,2.217,0.667,
seq_025,7060,camera_3,55,L1_ghost,,,4,True,,0,False,,,
seq_025,7090,camera_5,153,L1_ghost,,,125,True,,1,False,,,
seq_025,7110,camera_5,154,L1_ghost,,,125,True,,1,False,,,4
seq_025,7140,camera_3,56,OK,7,4,4,True,2.42,2,True,2.3,0.833,
seq_025,7140,camera_5,155,L3_not_top1,6,4,125,True,3.8063,1,True,0.442,2.0,
seq_025,7155,camera_5,156,L3_not_top1,14,4,125,True,3.8063,3,True,2.733,0.167,
seq_025,7180,camera_5,157,L1_ghost,,,125,True,,2,False,,,
seq_025,7185,camera_4,46,L3_not_top1,6,125,4,True,2.42,0,False,,,
seq_025,7255,camera_5,158,L1_ghost,,,4,True,,3,False,,,
seq_025,7265,camera_4,47,OK,12,4,4,True,3.1131,1,True,0.915,2.333,
seq_025,7275,camera_7,33,L3_not_top1,9,110,131,False,-2.7086,0,False,,,
seq_025,7295,camera_2,66,OK,12,4,4,True,3.1131,2,True,0.032,1.0,
seq_025,7300,camera_1,61,L2_not_in_candidates,14,125,132,False,-3.0798,1,False,,,
seq_025,7330,camera_6,62,L2_not_in_candidates,9,131,133,False,1.609,0,False,,,
seq_025,7335,camera_6,63,L1_ghost,,,134,False,,0,False,,,
seq_025,7340,camera_4,48,L2_not_in_candidates,14,132,4,True,3.1131,2,False,,,
seq_025,7370,camera_2,67,OK,14,4,4,True,3.1131,2,True,0.924,2.333,
seq_025,7370,camera_6,64,L2_not_in_candidates,2,130,125,True,1.7268,0,False,,,
seq_025,7385,camera_5,159,L1_ghost,,,4,True,,5,False,,,4
seq_025,7400,camera_1,62,L2_not_in_candidates,7,4,135,False,-3.6325,2,False,,,
seq_025,7405,camera_6,65,L3_not_top1,12,4,136,False,1.609,1,False,,,134
seq_025,7455,camera_3,57,L2_not_in_candidates,7,135,4,True,3.8063,0,False,,,
seq_025,7455,camera_6,66,L2_not_in_candidates,10,122,125,True,1.7268,2,False,,,
seq_025,7460,camera_5,160,L3_not_top1,9,133,4,True,3.8063,6,False,,,
seq_025,7465,camera_6,67,L3_not_top1,14,4,125,True,1.7268,2,False,,,
seq_025,7485,camera_5,161,L3_not_top1,2,125,4,True,3.8063,5,True,1.322,2.0,
seq_025,7495,camera_7,34,L2_not_in_candidates,12,136,137,False,-0.9857,2,False,,,122
seq_025,7505,camera_2,68,OK,7,4,4,True,3.8063,1,True,-0.729,4.167,
seq_025,7505,camera_2,69,OK,2,4,4,True,3.8063,1,True,-0.318,4.167,
seq_025,7525,camera_1,63,L2_not_in_candidates,2,4,138,False,-2.5628,1,False,,,
seq_025,7530,camera_4,49,OK,9,4,4,True,3.8063,0,False,,,
seq_025,7555,camera_5,162,OK,6,4,4,True,3.8063,3,True,-1.166,1.0,
seq_025,7555,camera_7,35,L2_not_in_candidates,14,125,139,False,-1.462,2,False,,,137
seq_025,7560,camera_1,64,L1_ghost,,,140,False,,0,False,,,
seq_025,7570,camera_3,58,L2_not_in_candidates,2,138,4,True,3.8063,1,False,,,
seq_025,7575,camera_2,70,OK,7,4,4,True,3.8063,1,True,3.5,0.5,
seq_025,7605,camera_5,163,L3_not_top1,10,125,4,True,3.8063,1,False,,,
seq_025,7610,camera_2,71,OK,2,4,4,True,3.8063,3,True,4.182,0.333,4
seq_025,7610,camera_6,68,L1_ghost,,,4,True,,3,False,,,125
seq_025,7650,camera_3,59,OK,10,4,4,True,3.8063,1,True,0.231,3.0,
seq_025,7650,camera_7,36,L1_ghost,,,141,False,,1,False,,,
seq_025,7655,camera_7,37,L2_not_in_candidates,12,137,142,False,-1.3189,1,True,-0.63,4.667,
seq_025,7660,camera_2,72,OK,10,4,4,True,3.8063,4,True,0.925,2.333,
seq_025,7665,camera_1,65,L2_not_in_candidates,10,4,143,False,-2.729,2,False,,,
seq_025,7675,camera_5,164,L1_ghost,,,4,True,,3,False,,,
seq_025,7675,camera_6,69,OK,7,4,4,True,1.8603,4,True,1.116,0.667,
seq_025,7680,camera_2,73,OK,9,4,4,True,3.8063,4,True,1.065,2.167,
seq_025,7695,camera_3,60,OK,9,4,4,True,3.8063,2,True,-0.493,4.5,
seq_025,7715,camera_1,66,L2_not_in_candidates,9,4,144,False,-2.5628,2,False,,,
seq_025,7720,camera_5,165,L1_ghost,,,4,True,,3,False,,,4
seq_025,7735,camera_7,38,L2_not_in_candidates,7,4,145,False,-1.815,2,False,,,
seq_025,7775,camera_4,50,OK,6,4,4,True,3.1131,1,True,-0.143,3.667,
seq_025,7795,camera_5,166,L2_not_in_candidates,12,142,4,True,3.1131,3,False,,,
seq_025,7800,camera_2,74,OK,6,4,4,True,3.1131,0,False,,,
seq_025,7810,camera_3,61,OK,2,4,4,True,3.1131,1,True,-0.537,4.5,
seq_025,7825,camera_1,67,L2_not_in_candidates,2,4,146,False,-2.3432,1,False,,,
